epoch,train_loss,train_acc,val_loss,val_acc
1,3.412478333892727,0.29398148148148145,3.1783546723267273,0.41259259259259257
2,3.056798549447302,0.41694444444444445,2.9670115020283685,0.46111111111111114
3,2.8725729537666838,0.45013888888888887,2.8109378442999473,0.4822222222222222
4,2.736389257582545,0.4725462962962963,2.6865046505530374,0.4855555555555556
5,2.6204620549835806,0.4886111111111111,2.5844482819826435,0.4948148148148148
6,2.5210631563784185,0.5034259259259259,2.4941527438807025,0.48518518518518516
7,2.4315328233185936,0.5181018518518519,2.408149269311512,0.5033333333333333
8,2.3510038971881704,0.5247222222222222,2.3360408571397873,0.5066666666666667
9,2.280498904960799,0.5302777777777777,2.267175745656524,0.5118518518518519
10,2.225871157625358,0.5385185185185185,2.2339575444871707,0.512962962962963
11,2.194374861819005,0.5393055555555556,2.2023299402267087,0.5144444444444445
12,2.1638165374071723,0.5397222222222222,2.172885900187678,0.5192592592592593
13,2.1351567526402597,0.54,2.1451248289192377,0.524074074074074
14,2.107169804045919,0.5436111111111112,2.1185423409033297,0.5255555555555556
15,2.081066045845943,0.5435648148148148,2.0932321007836174,0.5251851851851852
16,2.0550304322250326,0.5435185185185185,2.0670229440854753,0.5266666666666666
17,2.0304414497285097,0.5460185185185186,2.0435808900932164,0.5218518518518519
18,2.0070668858879466,0.5454629629629629,2.019655047261181,0.5351851851851852
19,1.9833786184970228,0.5474074074074075,1.9974732222352802,0.532962962962963
20,1.9654387003154872,0.5494907407407408,1.9855267835442656,0.5288888888888889
