epoch,train_loss,train_acc,val_loss,val_acc
1,2.0581495290028897,0.29810185185185184,1.8604156997688412,0.42407407407407405
2,1.7734050424728947,0.42907407407407405,1.7203040866834556,0.4785185185185185
3,1.6584028576051983,0.4718981481481481,1.631685405187771,0.5044444444444445
4,1.587505784896439,0.5045833333333334,1.5719307816736028,0.5111111111111111
5,1.5322775645265412,0.5296759259259259,1.5356501282173864,0.532962962962963
6,1.4891338024086564,0.5474537037037037,1.4995552031578288,0.5311111111111111
7,1.4518305724483693,0.565,1.4670964699600904,0.5488888888888889
8,1.4195281622965177,0.5771759259259259,1.4468312303391373,0.5507407407407408
9,1.3939778935539289,0.5864814814814815,1.425978445916642,0.5566666666666666
10,1.3679352359547468,0.5976388888888889,1.410103628089479,0.5762962962962963
11,1.3553936192790137,0.6013425925925926,1.3983682894204676,0.5766666666666667
12,1.3433640541475054,0.6062037037037037,1.3895126608594006,0.5785185185185185
13,1.3327691343396288,0.6081944444444445,1.3815994826931668,0.587037037037037
14,1.3219547437878343,0.6146296296296296,1.3738641253537236,0.5774074074074074
15,1.3133195207995052,0.6161574074074074,1.368042914434524,0.5833333333333334
16,1.3025915148542866,0.6184722222222222,1.357842140789235,0.587037037037037
17,1.2931969914880965,0.6201388888888889,1.3532649669299794,0.5837037037037037
18,1.2852252445644916,0.6247222222222222,1.3439393174172483,0.5929629629629629
19,1.2750322532233584,0.6280555555555556,1.3388747215846544,0.5929629629629629
20,1.2658807043351012,0.6319444444444444,1.3323997641422751,0.5929629629629629
