epoch,train_loss,train_acc,val_loss,val_acc
1,2.032951656139885,0.2824537037037037,1.8800648634063846,0.37555555555555553
2,1.78992824384907,0.3863888888888889,1.747259096245819,0.4551851851851852
3,1.6688028426466595,0.43199074074074073,1.633607093617367,0.4559259259259259
4,1.5876957953578008,0.4677777777777778,1.5685072058862595,0.4811111111111111
5,1.5241946465022553,0.500462962962963,1.5225652334426993,0.5133333333333333
6,1.4731443761398257,0.5264814814814814,1.4792706349549802,0.5085185185185185
7,1.4300245481092213,0.5458796296296297,1.4446282678946527,0.5251851851851852
8,1.392926569116061,0.557962962962963,1.416187081398713,0.5388888888888889
9,1.3638561754711038,0.5699537037037037,1.392780277739404,0.5444444444444444
10,1.3344788335145508,0.5830555555555555,1.3763135056509406,0.5566666666666666
11,1.3209111405879903,0.5850462962962963,1.3618458874744113,0.5596296296296296
12,1.3077707781999168,0.5931481481481482,1.352329287378894,0.5637037037037037
13,1.2953639039351108,0.5956944444444444,1.343310062179895,0.5762962962962963
14,1.2833648169657006,0.5981018518518518,1.3346768583766322,0.5611111111111111
15,1.2743104394229197,0.6033333333333334,1.326784346525053,0.5722222222222222
16,1.2626572192942764,0.6081018518518518,1.3172199913016547,0.5662962962962963
17,1.2524687358594075,0.6090740740740741,1.3104921158868723,0.5692592592592592
18,1.244336650334681,0.6118981481481481,1.3014828022910425,0.5848148148148148
19,1.2336219853243497,0.6176388888888888,1.295049393659469,0.5844444444444444
20,1.2239934257004899,0.6214351851851851,1.289341572375902,0.5822222222222222
