epoch,train_loss,train_acc,val_loss,val_acc
1,1.6358946329251969,0.4028703703703704,1.447930072204377,0.4866666666666667
2,1.2935251322300687,0.5465277777777777,1.2727483674283582,0.5496296296296296
3,1.1458504139507584,0.6047222222222223,1.1603919706833263,0.5951851851851852
4,1.0641864863633992,0.6342592592592593,1.149829092081067,0.5877777777777777
5,0.9983750907044111,0.659074074074074,1.1030951189116143,0.6062962962962963
6,0.9360914426107158,0.6862962962962963,1.06537960516098,0.6207407407407407
7,0.8925775524981276,0.7005555555555556,1.0674334230175568,0.6270370370370371
8,0.849529337452204,0.7158333333333333,1.030431109910446,0.6385185185185185
9,0.805494172597422,0.7326851851851852,1.08551632559251,0.6277777777777778
10,0.723404833542665,0.7631481481481481,0.9802114223180901,0.6559259259259259
11,0.684248716202621,0.7777314814814815,0.9651193681277646,0.6607407407407407
12,0.664272945142528,0.7850462962962963,0.964870899000439,0.6688888888888889
13,0.6456946991971767,0.7894907407407408,0.9583864556607556,0.6655555555555556
14,0.6290522808256833,0.797962962962963,0.9530442605121449,0.6662962962962963
15,0.6131603056192374,0.8041666666666667,0.9720613394348545,0.6596296296296297
16,0.5913247733545756,0.8108333333333333,0.9777098636720432,0.6625925925925926
17,0.5770785339935407,0.8135185185185185,0.9884056736663532,0.6577777777777778
18,0.5667950439139563,0.8183796296296296,1.030058163812885,0.644074074074074
19,0.5560056613712552,0.8218518518518518,0.9682572816216082,0.6722222222222223
20,0.5021833434339564,0.8451851851851852,0.9454491432644112,0.6785185185185185
