epoch,train_loss,train_acc,val_loss,val_acc
1,1.9029445660959459,0.298287037037037,1.7044048752790601,0.4248148148148148
2,1.6162833007109552,0.4301388888888889,1.5632383504778775,0.48185185185185186
3,1.4994610210090913,0.4748611111111111,1.4728281160983978,0.5070370370370371
4,1.427741488055396,0.506712962962963,1.412506695021722,0.5122222222222222
5,1.3720794643961154,0.5336574074074074,1.3766946819440253,0.5344444444444445
6,1.3285150534480195,0.549675925925926,1.339206758901072,0.5374074074074074
7,1.290319372234277,0.5683796296296296,1.3078066935393955,0.5555555555555556
8,1.2573422668213008,0.5809722222222222,1.2867208675620507,0.5588888888888889
9,1.2308903796318953,0.5906481481481481,1.2663442593792262,0.5622222222222222
10,1.2035978741230033,0.6035648148148148,1.249006846813534,0.5788888888888889
11,1.1905880957413597,0.6067592592592592,1.237632078106767,0.5833333333333334
12,1.1781334341294618,0.6109722222222222,1.2285519519632355,0.5822222222222222
13,1.16694674364828,0.6146759259259259,1.2203665957513008,0.5896296296296296
14,1.155549795732639,0.6200925925925926,1.212863361860292,0.5825925925925926
15,1.1465808842298697,0.6227777777777778,1.2064910526591575,0.587037037037037
16,1.1350847846226029,0.6243981481481482,1.1962963644630134,0.5914814814814815
17,1.12505573087332,0.6276388888888889,1.191702406222912,0.5888888888888889
18,1.1165385977540934,0.632175925925926,1.1819009047267992,0.6
19,1.105804871352763,0.6367592592592592,1.1770982951155482,0.6
20,1.0959010604124062,0.6409722222222223,1.1699671208064608,0.6011111111111112
