epoch,train_loss,train_acc,val_loss,val_acc
1,2.716435392045491,0.2802777777777778,2.5499117208225854,0.37777777777777777
2,2.449019670823742,0.3749537037037037,2.38672386353668,0.4266666666666667
3,2.3036631321016032,0.41282407407407407,2.257503467666313,0.43148148148148147
4,2.198789324199581,0.4335648148148148,2.1652640433005086,0.4514814814814815
5,2.114380517709323,0.456712962962963,2.091647318015173,0.47074074074074074
6,2.044244214238391,0.47574074074074074,2.0318015992883645,0.45666666666666667
7,1.984048733862959,0.49157407407407405,1.974100993896236,0.4737037037037037
8,1.9306311101934575,0.5013888888888889,1.9272139488703866,0.49148148148148146
9,1.885896062827382,0.5107407407407407,1.8840542414203223,0.5048148148148148
10,1.8495496179237538,0.5195833333333333,1.8628329680144011,0.4981481481481482
11,1.8298670706369122,0.5221759259259259,1.8429621358901191,0.5003703703703704
12,1.8105239447086705,0.5257407407407407,1.824672844150305,0.49666666666666665
13,1.7927041730670878,0.5261574074074075,1.8076041625322505,0.5037037037037037
14,1.775309585208174,0.5316203703703704,1.7915073124460086,0.5059259259259259
15,1.7597297451792868,0.5308796296296296,1.776429490621556,0.5122222222222222
16,1.7435902856609897,0.5338888888888889,1.7603469804265592,0.5192592592592593
17,1.7285879672364395,0.5378703703703703,1.7466126297642552,0.512962962962963
18,1.71490380553237,0.5370833333333334,1.7321784420412718,0.5237037037037037
19,1.700631990239661,0.5393981481481481,1.719094413594954,0.5262962962962963
20,1.6895088798650448,0.5410185185185186,1.7118201155254917,0.5181481481481481
