epoch,train_loss,train_acc,val_loss,val_acc
1,1.7150325537028823,0.4031018518518519,1.531504943504534,0.5055555555555555
2,1.3748577673942024,0.5450462962962963,1.3382332198850704,0.5414814814814815
3,1.2336721968249005,0.5990740740740741,1.242220070853701,0.5755555555555556
4,1.1544506117486473,0.6238425925925926,1.235344700224484,0.5851851851851851
5,1.0965358005658683,0.6468981481481482,1.1689029311929873,0.5933333333333334
6,1.0430877788254038,0.6720833333333334,1.1369027270904617,0.6118518518518519
7,1.0023586056227503,0.6806018518518518,1.1193984019676426,0.6240740740740741
8,0.970356272018534,0.6940740740740741,1.0785706310702008,0.6362962962962962
9,0.9342415122331773,0.7079166666666666,1.0833982245040858,0.6470370370370371
10,0.87563179489578,0.7273611111111111,1.0435399705552542,0.642962962962963
11,0.8438323985044411,0.7393055555555555,1.0171015649437853,0.6522222222222223
12,0.8292270419383756,0.7448148148148148,1.0207189838768373,0.654074074074074
13,0.8138587429125945,0.7499537037037037,1.0150990107833737,0.6533333333333333
14,0.8013885065836335,0.7544907407407407,1.0042536666824615,0.6533333333333333
15,0.7869362825679858,0.7592129629629629,0.9977503555451904,0.6622222222222223
16,0.7721079784286372,0.765,1.002823377203493,0.6585185185185185
17,0.7650695750481488,0.7655092592592593,1.0083728436289014,0.6551851851851852
18,0.752942749159855,0.7719444444444444,1.008737788756709,0.6581481481481481
19,0.746433556809649,0.77,0.9929173267717721,0.6607407407407407
20,0.7045766712626154,0.7893055555555556,0.9730926271567772,0.6681481481481482
