epoch,train_loss,train_acc,val_loss,val_acc
1,1.7381728884806273,0.42768518518518517,1.5547564056589407,0.5174074074074074
2,1.4204965096350752,0.5568055555555556,1.3875213866196205,0.5551851851851852
3,1.2740599893994453,0.6111111111111112,1.282080215988787,0.5977777777777777
4,1.1878607529606253,0.6360648148148148,1.234835006121357,0.6125925925925926
5,1.1180724910110849,0.6619444444444444,1.193814453364337,0.6181481481481481
6,1.0637518774619008,0.6814814814814815,1.1641524670377073,0.6192592592592593
7,1.0203884035179385,0.6936111111111111,1.1501644963498618,0.6237037037037036
8,0.978862344848739,0.7066203703703704,1.1085094594320017,0.6466666666666666
9,0.9375543170233153,0.7198148148148148,1.1707735936109933,0.6374074074074074
10,0.8749262673970312,0.7434259259259259,1.057262137846601,0.6562962962962963
11,0.8408281183202471,0.7547222222222222,1.0303321002537085,0.6614814814814814
12,0.825914132419958,0.7609722222222223,1.0270033741858007,0.6674074074074074
13,0.8100006033742132,0.7656944444444445,1.0256297530236245,0.6651851851851852
14,0.7950827694834007,0.7692129629629629,1.0121231327919196,0.6677777777777778
15,0.7799993552052767,0.7773148148148148,1.0050780082522572,0.6711111111111111
16,0.7643330169353786,0.7809259259259259,1.0272646232894824,0.6592592592592592
17,0.7539920883088828,0.7844907407407408,1.027638675020606,0.65
18,0.7444174918653845,0.78625,1.0262981880758695,0.66
19,0.7392504121452605,0.7850462962962963,1.0056195600530278,0.6692592592592592
20,0.6916065437993807,0.8071759259259259,0.9728096509201313,0.6759259259259259
