epoch,train_loss,train_acc,val_loss,val_acc
1,2.057823600459758,0.2350925925925926,1.893075167675254,0.33
2,1.787741838959484,0.375,1.7349376026847774,0.4462962962962963
3,1.6540053657015414,0.42564814814814816,1.626785729785653,0.45444444444444443
4,1.5733999852176284,0.4538888888888889,1.5590443587319749,0.46370370370370373
5,1.5120460779790301,0.47967592592592595,1.5149741297486286,0.49444444444444446
6,1.4646921758353064,0.5004166666666666,1.4753896525389503,0.48703703703703705
7,1.4255340106840948,0.5220370370370371,1.4408982869039793,0.5114814814814815
8,1.3905500288302461,0.5351851851851852,1.4167802621984733,0.5159259259259259
9,1.3627087238834668,0.5491666666666667,1.3925642506787492,0.52
10,1.3347903479162129,0.5638425925925926,1.379375821221214,0.5307407407407407
11,1.3219299173551142,0.5656481481481481,1.365589921793393,0.5411111111111111
12,1.3090714437901778,0.5705555555555556,1.3569138043203868,0.5451851851851852
13,1.2976992584585205,0.574675925925926,1.3475105226530886,0.5577777777777778
14,1.2869400706413565,0.5780092592592593,1.3395528141843032,0.5433333333333333
15,1.2779133274117913,0.5801388888888889,1.3322212894565086,0.5514814814814815
16,1.2670201178222105,0.5846296296296296,1.324224874060919,0.5525925925925926
17,1.2573879100436518,0.5885648148148148,1.316271956195942,0.5544444444444444
18,1.2494634644550315,0.5913888888888889,1.3089560626572698,0.5662962962962963
19,1.239190728742954,0.5952314814814815,1.3031584255989208,0.5633333333333334
20,1.2300535870652451,0.5979166666666667,1.2969765276172938,0.567037037037037
