epoch,train_loss,train_acc,val_loss,val_acc
1,2.4055938507179433,0.2325462962962963,2.237891312730113,0.3322222222222222
2,2.1341848761726663,0.3610185185185185,2.073558579164023,0.4174074074074074
3,1.998508061250414,0.4063888888888889,1.967372245501386,0.43296296296296294
4,1.913980355018237,0.4297685185185185,1.8933918046195335,0.4462962962962963
5,1.8491347901917126,0.44675925925925924,1.8407379599557052,0.45481481481481484
6,1.7992118290721868,0.4600925925925926,1.7977744496367025,0.4462962962962963
7,1.7571665691303389,0.4725925925925926,1.7575262423003328,0.45925925925925926
8,1.7199977281051135,0.4822222222222222,1.726017704179467,0.47185185185185186
9,1.690510005885872,0.49064814814814817,1.6981576170219028,0.4785185185185185
10,1.6652610876369636,0.49800925925925926,1.6837129218677935,0.4792592592592593
11,1.6523769309059737,0.501712962962963,1.6703782470263253,0.4862962962962963
12,1.63970112146914,0.5043055555555556,1.6589652563541049,0.4848148148148148
13,1.6281701875959176,0.5050925925925925,1.6470182317008846,0.49407407407407405
14,1.6165645579831864,0.5103703703703704,1.6366371407928606,0.49666666666666665
15,1.6066792926218558,0.5108333333333334,1.6270705285357125,0.49925925925925924
16,1.5963010006114733,0.5139814814814815,1.616609455880328,0.5007407407407407
17,1.5869742524342467,0.5163425925925926,1.60801653278054,0.5007407407407407
18,1.578549183110257,0.5169907407407407,1.598669141043313,0.5140740740740741
19,1.569365873943277,0.5176388888888889,1.5907036328612003,0.5151851851851852
20,1.5622102287563908,0.5219907407407407,1.5857843019387425,0.5092592592592593
