epoch,train_loss,train_acc,val_loss,val_acc
1,2.0180358070360276,0.23532407407407407,1.85220318696575,0.3333333333333333
2,1.744981448499675,0.37689814814814815,1.692294358571988,0.44555555555555554
3,1.6101363474919657,0.42689814814814814,1.5840962949099968,0.45444444444444443
4,1.5283729277083176,0.45666666666666667,1.5142893642435122,0.4651851851851852
5,1.4654431723905132,0.4835185185185185,1.4696641053520552,0.4951851851851852
6,1.4166843425520423,0.5039814814814815,1.428071976197968,0.4911111111111111
7,1.3758550842010449,0.5261111111111111,1.3928101190532547,0.5122222222222222
8,1.3394068089635098,0.5415740740740741,1.36737981255835,0.5218518518518519
9,1.310366272098183,0.5544444444444444,1.3430793479037784,0.524074074074074
10,1.2810394458096688,0.5691203703703703,1.3297132747239442,0.5355555555555556
11,1.2675259141223731,0.570462962962963,1.3154858425654008,0.5433333333333333
12,1.2540487327525947,0.5766666666666667,1.306286608254575,0.5511111111111111
13,1.241958399592268,0.5805555555555556,1.2965288676424627,0.5603703703703704
14,1.2307522097760295,0.5834722222222222,1.288431555476353,0.5492592592592592
15,1.2211557566458182,0.5857407407407408,1.2810683366176765,0.557037037037037
16,1.2096267378674515,0.5899074074074074,1.2727658324169566,0.5588888888888889
17,1.1992609179303642,0.5943055555555555,1.2644005660588338,0.5592592592592592
18,1.1908332895253126,0.5986574074074074,1.257020012441446,0.5703703703703704
19,1.179812018296742,0.6016203703703704,1.251679842498037,0.5677777777777778
20,1.1698738278090426,0.6052314814814815,1.24479373642633,0.5725925925925925
