epoch,train_loss,train_acc,val_loss,val_acc
1,2.0221750064795616,0.3637962962962963,1.750826992539718,0.45222222222222225
2,1.6412955099666302,0.4750462962962963,1.581515931646633,0.5014814814814815
3,1.5180181657160368,0.5022685185185185,1.4926734804219668,0.5018518518518519
4,1.4514365627570136,0.5159722222222223,1.4466454733506773,0.5051851851851852
5,1.4179436649518078,0.520787037037037,1.4209685796151008,0.52
6,1.3899674875890984,0.5316203703703704,1.391209874269781,0.5081481481481481
7,1.37826374086296,0.5304166666666666,1.372485448043955,0.5222222222222223
8,1.3629476313836817,0.5351851851851852,1.37054844747684,0.544074074074074
9,1.357385514172115,0.5344444444444445,1.3647583128234255,0.5414814814814815
10,1.3403966912455945,0.5499537037037037,1.3547136035869853,0.5181481481481481
11,1.3340331217461852,0.5520833333333334,1.3443079439492804,0.5285185185185185
12,1.329115232830559,0.5519907407407407,1.343284552846954,0.5333333333333333
13,1.3262902255055202,0.5521296296296296,1.3463467000097757,0.5437037037037037
14,1.323047919839447,0.5547685185185185,1.3431255446025214,0.5237037037037037
15,1.3206386170238424,0.552962962962963,1.3340019444463296,0.5381481481481482
16,1.320177530940075,0.5516666666666666,1.3347368772230657,0.542962962962963
17,1.3168009367172793,0.5571296296296296,1.3335176101777666,0.56
18,1.315450582237106,0.5555092592592593,1.338473014397531,0.5511111111111111
19,1.3124367152310286,0.5571759259259259,1.3240208111052993,0.5448148148148149
20,1.3067188180763638,0.5612962962962963,1.3211330020915937,0.5459259259259259
