epoch,train_loss,train_acc,val_loss,val_acc
1,1.9546187177332814,0.2827314814814815,1.8010788162632316,0.3774074074074074
2,1.709397666052586,0.38699074074074075,1.6662410407730008,0.46185185185185185
3,1.5868748431574446,0.43212962962962964,1.5513615418507467,0.4588888888888889
4,1.5044257188507448,0.47074074074074074,1.483085614208995,0.48185185185185186
5,1.4379066006560903,0.5052314814814814,1.4363938801142633,0.5177777777777778
6,1.3864023367251435,0.5302777777777777,1.3933835798687004,0.5133333333333333
7,1.3423438149468794,0.5497685185185185,1.3591460469123229,0.5325925925925926
8,1.3043216882860038,0.560324074074074,1.3293014404753258,0.5411111111111111
9,1.273743930755795,0.5734722222222223,1.3051272512488488,0.5485185185185185
10,1.2429828453397118,0.5872685185185185,1.2880277942986715,0.5588888888888889
11,1.2287132733698334,0.5917129629629629,1.2737641454093205,0.5607407407407408
12,1.2147600162665475,0.5986574074074074,1.2635198058283401,0.5692592592592592
13,1.2016926470694052,0.602037037037037,1.254890782473237,0.5792592592592593
14,1.1891296906179112,0.6058333333333333,1.246248222039151,0.5655555555555556
15,1.1791292041455168,0.61,1.237925426673697,0.5766666666666667
16,1.166610477372644,0.6140277777777777,1.2285650165298247,0.5737037037037037
17,1.1559560053963667,0.6163888888888889,1.221748136201184,0.5744444444444444
18,1.1472185144034988,0.61875,1.2125594865438118,0.59
19,1.1359160539750581,0.6253240740740741,1.2061169184659384,0.585925925925926
20,1.1255654511323374,0.6296296296296297,1.199727435312022,0.5881481481481482
